34| 9|2.0
11| 9|1.0
35| 20|1.0
0| 18|10.0
24| 15|36.0
14| 6|7.0
12| 18|1.0
1| 19|98.0
25| 14|14.0
15| 7|4.0
39| 10|1.0
13| 19|1.0
37| 22|1.0
52| 18|22.0
26| 13|85.0
48| 18|8.0
29| 16|5.0
53| 19|4.0
49| 19|11.0
30| 15|4.0
54| 13|6.0
28| 11|1.0
31| 14|8.0
29| 10|10.0
6| 20|1.0
30| 17|12.0
19| 12|6.0
9| 12|2.0
17| 12|3.0
7| 17|10.0
31| 20|7.0
46| 20|2.0
20| 15|3.0
18| 11|4.0
23| 18|24.0
47| 17|181.0
21| 14|5.0
43| 17|11.0
8| 13|14.0
22| 13|2.0
55| 8|5.0
59| 18|11.0
23| 8|5.0
10| 15|4.0
34| 0|1.0
8| 19|7.0
11| 14|6.0
9| 18|1.0
24| 22|3.0
14| 9|2.0
12| 9|3.0
1| 20|56.0
15| 12|26.0
13| 12|7.0
2| 19|2.0
26| 20|38.0
0| 15|7.0
48| 9|1.0
3| 10|5.0
1| 14|75.0
49| 20|2.0
4| 13|4.0
2| 13|6.0
50| 19|4.0
29| 3|2.0
3| 16|12.0
6| 15|12.0
19| 21|2.0
41| 0|1.0
20| 22|3.0
18| 2|1.0
42| 7|2.0
9| 22|2.0
43| 22|1.0
32| 17|5.0
56| 14|3.0
57| 15|10.0
55| 16|15.0
45| 20|6.0
58| 12|33.0
14| 16|13.0
10| 16|5.0
15| 21|6.0
9| 14|4.0
48| 0|10.0
51| 13|5.0
49| 13|9.0
52| 14|30.0
50| 10|1.0
55| 19|19.0
53| 15|4.0
40| 12|1.0
4| 18|12.0
5| 19|6.0
42| 14|4.0
40| 18|3.0
21| 16|9.0
43| 15|3.0
17| 16|8.0
41| 19|1.0
46| 8|9.0
33| 21|6.0
57| 16|7.0
47| 13|99.0
45| 13|3.0
34| 18|2.0
58| 23|3.0
32| 14|4.0
35| 11|13.0
59| 6|6.0
33| 15|33.0
36| 12|2.0
34| 12|1.0
15| 18|39.0
11| 18|1.0
35| 17|11.0
24| 10|26.0
48| 7|1.0
38| 14|3.0
27| 23|1.0
51| 18|1.0
25| 11|10.0
39| 15|4.0
28| 16|4.0
52| 21|6.0
26| 0|1.0
29| 21|16.0
53| 8|5.0
27| 13|18.0
30| 10|1.0
28| 14|3.0
29| 15|4.0
42| 9|1.0
16| 12|1.0
19| 9|1.0
17| 9|1.0
41| 20|2.0
46| 19|2.0
18| 14|7.0
42| 19|2.0
23| 23|3.0
47| 10|29.0
45| 6|3.0
8| 8|2.0
22| 8|1.0
33| 0|2.0
23| 13|19.0
55| 22|3.0
36| 11|2.0
53| 0|1.0
24| 17|55.0
12| 12|5.0
36| 17|8.0
1| 17|118.0
25| 12|15.0
13| 17|8.0
2| 22|1.0
26| 11|70.0
48| 20|2.0
53| 17|5.0
1| 11|47.0
49| 17|10.0
30| 13|12.0
56| 7|5.0
29| 8|4.0
6| 10|3.0
19| 14|3.0
7| 19|3.0
31| 22|2.0
20| 9|1.0
47| 19|91.0
21| 12|5.0
43| 19|13.0
8| 15|17.0
56| 9|7.0
44| 20|1.0
59| 20|10.0
23| 10|8.0
9| 16|3.0
14| 15|3.0
12| 11|2.0
25| 21|10.0
15| 14|32.0
13| 10|4.0
2| 17|16.0
26| 18|97.0
48| 11|1.0
38| 18|2.0
3| 12|7.0
1| 12|52.0
49| 10|8.0
4| 15|3.0
2| 11|14.0
50| 17|3.0
5| 14|8.0
3| 18|20.0
40| 7|3.0
54| 11|6.0
7| 8|3.0
54| 17|2.0
20| 16|3.0
16| 16|8.0
21| 21|5.0
52| 1|1.0
32| 19|9.0
56| 16|1.0
46| 7|4.0
44| 19|4.0
33| 18|25.0
57| 13|9.0
47| 6|5.0
45| 18|7.0
58| 10|16.0
22| 11|2.0
55| 20|4.0
36| 7|1.0
15| 23|2.0
48| 2|2.0
27| 16|44.0
51| 15|2.0
39| 16|7.0
52| 8|2.0
26| 7|10.0
50| 8|2.0
53| 13|5.0
40| 14|3.0
6| 13|14.0
41| 15|14.0
5| 17|11.0
42| 12|5.0
40| 20|1.0
17| 22|2.0
41| 17|2.0
56| 23|1.0
44| 10|1.0
42| 22|1.0
47| 15|97.0
56| 13|5.0
45| 11|2.0
9| 10|7.0
58| 21|20.0
35| 13|10.0
33| 13|19.0
36| 14|6.0
37| 15|5.0
11| 20|8.0
35| 19|9.0
24| 12|24.0
38| 12|6.0
36| 20|11.0
51| 20|5.0
25| 9|2.0
39| 9|2.0
28| 18|5.0
26| 14|85.0
29| 19|7.0
27| 15|22.0
58| 7|8.0
31| 13|11.0
29| 13|2.0
16| 14|2.0
6| 17|20.0
30| 18|8.0
19| 11|1.0
17| 15|5.0
22| 20|2.0
46| 17|6.0
20| 12|2.0
18| 12|4.0
42| 17|5.0
23| 17|21.0
47| 20|45.0
8| 10|3.0
22| 14|2.0
59| 17|11.0
33| 6|1.0
23| 15|24.0
8| 16|12.0
11| 13|5.0
24| 19|21.0
36| 19|7.0
25| 18|17.0
13| 15|6.0
37| 18|8.0
2| 20|5.0
26| 9|58.0
0| 12|6.0
48| 22|16.0
3| 9|1.0
1| 9|44.0
28| 7|1.0
2| 14|11.0
50| 20|1.0
31| 10|1.0
29| 6|1.0
16| 5|1.0
6| 8|2.0
19| 16|11.0
7| 13|3.0
31| 16|9.0
18| 7|1.0
21| 10|5.0
51| 9|1.0
56| 11|11.0
59| 22|6.0
57| 10|12.0
10| 11|2.0
59| 12|9.0
7| 14|5.0
10| 21|1.0
15| 8|5.0
13| 8|2.0
26| 16|111.0
48| 13|9.0
38| 16|2.0
3| 14|6.0
51| 8|3.0
49| 8|3.0
39| 21|1.0
4| 9|2.0
2| 9|2.0
50| 15|20.0
5| 12|6.0
3| 20|13.0
40| 9|2.0
7| 10|1.0
55| 12|3.0
20| 18|5.0
16| 18|5.0
21| 19|13.0
43| 10|2.0
17| 19|7.0
56| 18|1.0
44| 13|5.0
33| 16|23.0
47| 0|1.0
45| 16|7.0
34| 23|1.0
58| 8|12.0
32| 11|2.0
33| 10|21.0
14| 20|3.0
15| 17|49.0
11| 17|7.0
24| 7|8.0
38| 11|8.0
27| 18|27.0
51| 17|3.0
25| 6|1.0
39| 18|6.0
28| 21|2.0
52| 10|21.0
27| 8|7.0
