4|20|664
401|6|104
317|19|1433
178|15|3092
202|16|3476
27|21|912
68|17|1911
268|6|84
45|17|2213
182|9|1284
317|13|2404
476|14|237
268|17|2878
294|17|3066
179|21|520
149|19|2126
11|14|4121
258|6|59
160|21|1066
121|17|2598
61|8|492
122|22|460
27|19|3265
99|8|122
39|19|1912
160|11|5243
208|21|1305
35|7|61
272|19|1085
27|9|1737
147|10|1734
40|15|1982
30|6|17
273|18|2037
88|9|2061
249|16|3360
129|22|835
129|12|2472
166|11|1947
190|20|863
179|17|3195
40|21|317
167|18|2046
475|16|3885
476|9|10
46|15|3234
268|22|49
474|7|314
209|22|248
174|22|297
45|10|1527
401|17|2403
204|21|865
35|12|781
294|8|1417
220|16|2342
218|0|9
174|16|1727
171|10|881
82|17|3220
204|6|60
174|12|1057
35|18|821
82|22|173
220|14|2060
122|17|1673
30|4|9
149|6|171
46|6|18
39|8|390
273|16|3032
208|12|5448
272|18|2090
209|9|2737
27|14|4111
157|1|139
30|9|1774
88|16|3205
274|16|1583
205|7|118
129|20|1343
179|22|110
472|12|1666
412|13|1108
167|11|1115
476|15|196
473|9|330
46|22|337
157|17|2242
68|7|452
474|14|2746
340|3|22
477|19|59
401|10|1314
475|15|2936
343|22|21
204|12|3724
157|11|1977
205|17|2133
473|6|9
218|11|1343
477|13|168
147|13|4395
343|12|1839
82|8|773
11|12|2802
179|23|33
470|20|323
149|15|3379
40|23|55
471|17|894
208|3|18
61|7|213
470|14|555
209|2|6
167|12|1054
66|2|7
471|15|800
273|12|2145
274|11|1046
470|6|13
190|6|94
66|16|3797
472|19|1275
474|22|190
167|0|151
473|18|2253
129|14|2859
202|13|3116
68|14|2110
474|9|1137
129|15|3773
340|10|1937
182|18|2384
204|11|2580
178|18|2501
202|23|80
157|4|24
68|20|1026
205|10|582
372|15|2172
218|18|3562
45|22|633
60|18|1164
147|18|3056
204|19|3410
258|19|1034
202|7|61
61|19|2517
268|19|1026
149|8|906
60|8|468
258|13|1750
160|16|6957
121|14|1494
61|13|2351
122|13|1840
340|6|40
39|20|1001
4|10|1810
208|16|5152
174|7|61
190|9|733
401|23|261
40|10|689
4|16|3593
249|13|2781
166|22|252
190|19|1257
474|16|2917
179|10|1622
40|16|2131
340|17|3879
167|23|196
182|21|600
317|17|2733
178|13|3324
46|10|1609
317|3|6
412|11|1267
68|19|1435
45|15|2181
182|15|3494
317|11|2463
35|9|429
218|7|252
149|17|2668
60|7|83
147|1|3
171|12|1272
82|20|836
160|23|436
11|16|3100
205|22|139
122|20|627
220|18|2320
99|10|853
39|13|1814
160|13|6876
208|23|513
122|7|110
218|14|2403
272|21|149
27|11|3339
372|18|2188
99|16|2696
11|4|9
88|11|2777
249|22|204
166|9|714
209|13|2436
179|19|1695
472|7|126
273|13|1328
475|18|2404
209|16|2935
129|8|733
46|13|2654
157|22|201
209|18|1992
30|13|4539
45|8|382
182|6|64
475|8|449
204|23|266
273|15|1969
35|14|863
294|14|2298
268|21|256
372|13|2576
174|18|1527
258|1|88
190|12|1305
82|15|3151
11|9|762
35|20|365
220|8|311
470|19|709
149|4|18
179|9|390
88|8|364
160|4|58
208|14|6120
272|12|2002
27|0|79
202|22|77
412|17|2134
88|18|3038
272|23|3
274|14|1385
372|21|260
129|18|2916
472|14|1753
412|15|2066
167|5|30
473|15|1272
46|20|1537
268|8|974
129|16|3423
340|13|3797
129|11|2345
401|8|957
343|16|2626
204|14|3189
220|20|923
157|9|1204
205|15|1095
218|9|564
477|11|64
60|21|380
147|15|4826
343|14|1953
258|22|440
174|21|644
220|7|256
149|13|3418
171|16|1902
471|19|1001
121|11|1669
208|5|78
66|0|113
470|12|743
209|0|111
471|9|348
4|13|3536
274|9|316
340|0|51
372|5|30
471|6|21
372|16|3322
472|21|293
11|2|19
167|2|16
249|10|1050
473|16|1566
202|11|1663
68|8|234
474|23|1
129|13|2836
340|20|1230
182|16|3710
475|6|150
317|22|189
178|16|2926
202|21|611
157|2|5
68|22|127
268|11|2850
30|15|4021
45|20|639
182|10|1690
147|20|1653
343|7|55
258|17|1708
273|9|554
61|17|3025
294|18|2746
11|23|287
149|22|314
60|10|660
61|6|44
171|9|259
258|11|1121
160|18|5495
121|12|2065
61|11|2662
122|11|1821
99|7|32
39|22|44
160|8|1532
208|18|4399
317|2|32
272|16|3113
190|15|1217
40|12|969
4|18|3025
249|19|2090
204|5|103
166|20|943
190|17|2886
179|12|1827
40|18|1319
340|19|1802
167|17|2110
178|11|2825
46|8|303
268|14|2647
66|23|178
209|23|211
45|13|2324
182|13|3409
317|9|1140
30|17|4537
294|21|367
160|2|30
220|21|975
171|14|1532
82|18|2590
121|21|282
174|9|499
35|17|899
122|18|2109
39|10|850
27|23|188
99|12|2468
39|15|2203
160|15|7902
208|9|3117
129|7|174
372|11|2787
27|13|3894
99|18|2353
412|20|393
88|13|3078
249|20|740
202|0|3
179|6|137
273|6|183
274|21|256
166|15|2683
272|10|1562
472|9|262
11|0|97
167|14|1606
475|20|636
46|19|2580
157|20|764
474|12|2458
45|6|20
401|21|663
475|10|1792
343|21|82
204|17|3770
204|3|14
157|14|3205
294|12|3194
205|20|768
178|10|2592
218|12|1824
147|8|403
171|7|27
82|13|2986
273|11|2264
11|11|2390
477|17|152
220|10|994
470|17|992
11|21|808
149|2|62
412|23|1
471|20|816
160|6|91
208|0|250
372|20|430
470|11|633
272|14|3355
27|2|12
412|19|718
88|20|1211
274|12|1149
66|21|1172
472|16|1220
412|9|613
167|7|337
249|7|113
473|13|1322
202|14|3323
474|10|1489
66|15|3302
340|15|2881
401|14|2060
343|18|1218
204|8|505
157|7|86
294|7|280
205|13|998
218|23|253
477|9|36
147|17|5097
343|8|427
258|20|858
61|22|415
30|19|2332
149|11|3842
60|13|1665
171|18|1323
258|14|1846
121|9|855
208|7|521
122|14|1969
209|6|55
121|6|12
471|11|432
4|15|2897
274|7|187
372|7|305
190|10|720
40|7|30
4|21|678
249|8|323
473|22|89
476|18|64
202|9|660
166|19|1990
68|10|1492
474|21|252
272|8|523
272|11|2432
340|22|258
401|7|318
317|20|860
178|14|3293
202|19|917
157|0|111
68|16|2587
45|18|1904
182|8|644
147|22|429
317|14|3081
204|1|12
294|16|2520
178|12|3097
30|11|3266
149|20|961
171|11|1142
258|9|431
160|20|1644
121|18|1400
61|9|1677
122|9|701
11|19|2025
27|16|4168
99|9|457
39|16|2432
160|10|6060
208|20|2507
372|14|2404
190|13|1359
40|14|2070
30|1|9
273|19|1623
249|17|4090
372|22|87
166|10|1504
66|1|20
40|20|530
167|19|978
30|23|645
475|17|3680
178|9|1235
46|14|2754
209|20|943
474|6|107
45|11|1604
401|18|2980
204|20|1951
268|18|2396
294|11|2948
220|23|7
147|5|4
82|16|3052
174|15|1555
35|19|550
220|13|1622
122|16|1274
149|7|488
99|14|2538
39|9|675
160|1|76
208|11|4626
204|4|106
179|0|91
209|10|1575
27|15|4543
99|20|605
30|8|849
88|15|2585
66|6|65
274|19|446
166|13|2749
372|17|2913
472|11|851
412|12|1634
167|8|279
475|22|265
202|4|32
473|10|1753
46|17|3298
157|18|1908
68|6|37
272|22|45
340|2|16
477|20|61
401|11|1372
475|12|2624
317|0|80
157|12|3188
205|18|1512
218|10|990
477|14|221
476|13|158
343|13|1707
82|11|1806
204|7|138
11|13|2964
470|23|13
149|0|242
46|7|82
471|22|191
273|23|1
182|22|314
208|2|24
470|9|227
11|17|2733
27|4|4
471|12|688
88|22|294
274|10|484
66|19|2231
472|18|1587
30|21|1439
167|1|70
473|19|1165
202|12|2039
412|6|75
68|13|2109
474|8|598
66|13|2311
340|9|1025
401|12|1851
204|10|1386
178|21|856
167|9|469
157|5|15
205|11|567
218|21|584
60|17|1941
147|19|3116
343|10|855
258|18|2501
61|20|1200
268|16|3153
167|20|1109
209|15|1818
149|9|3125
60|15|1584
171|20|762
258|12|1283
121|15|1634
61|14|2279
11|6|93
160|12|6991
122|12|1270
272|7|157
39|21|662
4|9|1235
27|7|452
475|21|288
190|8|315
40|9|821
4|23|4
249|14|2361
473|20|899
66|8|867
166|17|2306
190|18|2567
474|19|1247
179|11|2116
179|7|227
340|16|3326
88|6|124
182|20|1145
40|6|15
202|6|87
317|18|2421
88|23|185
202|17|2893
68|18|1875
268|7|261
372|8|413
174|17|1494
45|16|2360
182|14|4205
476|21|8
317|12|1881
294|22|13
209|19|1450
218|6|107
149|18|3029
171|13|1301
258|7|152
160|22|620
121|16|2328
174|10|2169
122|23|16
27|18|3635
39|6|5
99|11|2431
39|18|2418
273|17|3578
208|22|473
45|7|69
272|20|1015
27|8|652
401|22|605
99|17|2969
30|7|240
88|10|2008
249|23|22
